adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,date,year,month,movieId,latent_vec_0,latent_vec_1,bias,latent_vec_nobias_0,latent_vec_nobias_1,latent_vec_nobias_2,latent_vec_nobias_3
False,,55000000,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",,795,tt0120632,en,City of Angels,"When guardian angel Seth -- who invisibly watches over the citizens of Los Angeles -- becomes captivated by Maggie, a strong-willed heart surgeon, he ponders trading in his pure, otherworldly existence for a mortal life with his beloved. The couple embarks on a tender but forbidden romance spanning heaven and Earth.",8.228219000000001,/dMvup91Svpns2SfCtZ4jiSFiouV.jpg,"[{'name': 'Atlas Entertainment', 'id': 507}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'Monarchy Enterprises B.V.', 'id': 676}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Taurus Film', 'id': 20555}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",1998-04-10,198685114.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Released,She didn't believe in angels until she fell in love with one.,City of Angels,False,6.5,537.0,1998-04-10,1998.0,4.0,1835,-0.14757838974072823,1.648131564909483,-0.3630230983240539,-0.4623263595400757,-2.2426202791910814,0.6121795500938624,-1.8930976192812163
False,,8000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,16980,tt0120728,en,The Last Days of Disco,Two young women and their friends spend spare time at an exclusive nightclub in 1980s New York.,8.666763000000001,/h4xnwIVcbhSAuD6rr1E1JwS4NMx.jpg,"[{'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Westerly Films', 'id': 37812}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-05-29,0.0,113.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,History is made at night.,The Last Days of Disco,False,6.8,50.0,1998-05-29,1998.0,5.0,1836,-1.001569280251317,-2.1054568849329054,-0.319903872426199,0.28173600615497824,1.593189175231583,1.3507293968745462,-1.793460479226665
False,,25000000,"[{'id': 18, 'name': 'Drama'}]",,9469,tt0124718,en,He Got Game,A basketball player's father must try to convince him to go to a college so he can get a shorter sentence.,13.06943,/63YZteyFAn0xVTPDTLtfs1mciHj.jpg,"[{'name': '40 Acres & A Mule Filmworks', 'id': 4319}, {'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-05-01,21567853.0,136.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"The father, the son and the holy game.",He Got Game,False,6.7,140.0,1998-05-01,1998.0,5.0,1840,-0.31314531522195904,-1.1395671745594635,0.014652670755476521,0.5622103214499736,0.11528970633743446,0.2935937064259857,-1.7345859683181541
False,,5000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,16148,tt0120906,en,Zero Effect,"Daryl Zero is a private investigator. Along with his assistant, Steve Arlo he solves impossible crimes and puzzles. Though a master investigator, when he is not working, Zero doesn't know what to do with himself. He has no social skills, writes bad music, and drives Arlo crazy. In his latest case, Zero must find out who is blackmailing a rich executive, and when his client won't tell him, why.",3.6210519999999997,/qmgUyhyJQwHzZ7ulaYCJLBon7gG.jpg,"[{'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Manifest Film Company', 'id': 20719}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-01-30,1980338.0,116.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The world's most private detective.,Zero Effect,False,6.0,56.0,1998-01-30,1998.0,1.0,1845,-0.03594789799092634,-1.3568429706099105,-0.011524650520696733,1.0723716088878787,1.4109353621460503,-0.8962817593965219,-1.7304335818653698
False,,29000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,9449,tt0118755,en,The Borrowers,"The four-inch-tall Clock family secretly share a house with the normal-sized Lender family, ""borrowing"" such items as thread, safety pins, batteries and scraps of food. However, their peaceful co-existence is disturbed when evil lawyer Ocious P. Potter steals the will granting title to the house, which he plans to demolish in order to build apartments. The Lenders are forced to move, and the Clocks face the risk of being exposed to the normal-sized world.",14.924667000000001,/wJIabF2Y4tzFtMslS1NtKB1dflt.jpg,"[{'name': 'Working Title Films', 'id': 10163}, {'name': 'Polygram Filmed Entertainment', 'id': 31080}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-12-05,0.0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Little People. Big Trouble. Lots of fun.,The Borrowers,False,5.8,136.0,1997-12-05,1997.0,12.0,1848,0.8917453649989315,0.936719088673901,-0.3513863378116548,-0.7937731655984966,0.1559766786490716,2.454602051549023,-1.7778029923685514
False,,12716953,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",,10622,tt0117786,cn,一個好人,A Chinese chef accidentally gets involved with a news reporter who filmed a drug bust that went awry and is now being chased by gangs who are trying to get the video tape.,6.183021,/4dAph6WJfO5XmkXYj0LZrI31uyo.jpg,"[{'name': 'Golden Harvest Company', 'id': 2521}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",1997-01-31,18814720.0,113.0,"[{'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Fight first. Apologize later.,Mr. Nice Guy,False,6.2,129.0,1997-01-31,1997.0,1.0,1858,-0.5323359576900709,0.326747398997285,-0.30732012829548894,-0.6080997159980028,0.3932559160072334,-0.3563443532721513,-1.7795505806033836
False,"{'id': 9887, 'name': 'Species Collection', 'poster_path': '/t5J0JH1L8L7CmtC3sL3K2ybgTbE.jpg', 'backdrop_path': '/vnpcoCTZhg1EdEog1kAS0pklx1o.jpg'}",35000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",,10216,tt0120841,en,Species II,"Having just returned from a mission to Mars, Commander Ross isn't exactly himself. He's slowly becoming a terrifying alien entity with one goal -- to procreate with human women! When countless women suffer gruesome deaths after bearing half-alien offspring, scientist Laura Baker and hired assassin Press Lennox use Eve, a more tempered alien clone, to find Ross and his brood. Before long Eve escapes to mate with Ross.",13.495247,/3GwIEvxwMcU9tZO6RqkKHVPDn5z.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-04-10,19165560.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Mating season begins...,Species II,False,4.5,161.0,1998-04-10,1998.0,4.0,1862,-2.1053883561776425,1.4607184205313113,-1.2073133795802475,-4.319715156261557,1.0187488482736273,-0.21240146660414116,-1.4745852727454123
False,"{'id': 97771, 'name': 'Major League Collection', 'poster_path': '/u4XZNh1jdUsetzQ9XjUQGMgIsdM.jpg', 'backdrop_path': '/vNqeD5ECuhb7FdQiOPCjeI23YK2.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}]",,9771,tt0120742,en,Major League: Back to the Minors,At the behest of Roger Dorn -- the Minnesota Twins' silver-tongued new owner -- washed-up minor league hurler Gus Cantrell steps up to the plate to take over as skipper of the club's hapless farm team. But little does he know that Dorn has an ulterior motive to generate publicity with a grudge match between the big leaguers and their ragtag Triple A affiliate.,8.207548,/8gkKkEFVqDpPRDqZR7p3k51jVtB.jpg,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Morgan Creek Productions', 'id': 10210}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-04-17,3572443.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,They're Just Nine Players Short of a Dream Team,Major League: Back to the Minors,False,4.3,20.0,1998-04-17,1998.0,4.0,1863,-1.056175279698186,1.8483944915920922,-0.9745442839999906,-3.3940778649365364,0.04070370971634252,1.1471461864928905,-1.5843158425698278
False,,13000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",,9448,tt0120609,en,The Big Hit,"Affable hit man Melvin Smiley is constantly being scammed by his cutthroat colleagues in the life-ending business. So, when he and his fellow assassins kidnap the daughter of an electronics mogul, it's naturally Melvin who takes the fall when their prime score turns sour. That's because the girl is the goddaughter of the gang's ruthless crime boss. But, even while dodging bullets, Melvin has to keep his real job secret from his unsuspecting fiancée, Pam.",5.975082,/4J1eAqwaf16mpgUNzaDmrQukUTm.jpg,"[{'name': 'TriStar Pictures', 'id': 559}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-04-24,27007143.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Nothing's more dangerous than some nice guys... with a little time to kill.,The Big Hit,False,6.1,112.0,1998-04-24,1998.0,4.0,1866,-1.7921311212040236,0.7488793824178447,-0.31765376695361314,-1.1887187698660966,-0.2705792009328414,-0.6359116595405614,-1.6924441285741663
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",,4415,tt0119683,en,Les Misérables,"Jean Valjean, a Frenchman imprisoned for stealing bread, must flee a police officer named Javert. The pursuit consumes both men's lives, and soon Valjean finds himself in the midst of the student revolutions in France.",12.238488,/2Nhy47o7G0gxu5YW4QF6gJHU3Sq.jpg,"[{'name': 'Columbia Pictures', 'id': 5}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-05-01,14096321.0,134.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,The legend comes to life.,Les Misérables,False,7.1,157.0,1998-05-01,1998.0,5.0,1873,0.7412622012743988,0.42920114978204504,0.3181706561840131,1.2438420150534224,-1.6299937662971427,0.3820874196192584,-1.460880445956624
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,55561,tt0118866,en,Clockwatchers,Iris can best be described as a wallflower. She begins her first day as a temp for the nondescript Global Credit Association by waiting in a chair for two hours...,1.8856709999999999,/r7WkwchP388eJMMeBnnFfshUvhN.jpg,[],[],1997-01-01,0.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Clockwatchers,False,5.6,13.0,1997-01-01,1997.0,1.0,1875,-0.7975971584502678,-1.465046214985161,-0.045056694609705766,0.23466292089362,1.3683284981743165,-0.14742731935993042,-1.4703137428076734
False,,75000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,8656,tt0120647,en,Deep Impact,"A seven-mile-wide space rock is hurtling toward Earth, threatening to obliterate the planet. Now, it's up to the president of the United States to save the world. He appoints a tough-as-nails veteran astronaut to lead a joint American-Russian crew into space to destroy the comet before impact. Meanwhile, an enterprising reporter uses her smarts to uncover the scoop of the century.",11.644633,/nbF4Tuj4OY8btrjoOHtk64hkKbJ.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Zanuck/Brown Productions', 'id': 1865}, {'name': 'Manhattan Project', 'id': 2478}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-05-08,140464664.0,120.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Heaven and Earth are about to collide.,Deep Impact,False,5.9,870.0,1998-05-08,1998.0,5.0,1876,0.6692964438474405,1.8580674895771547,-0.4000000000000001,-1.3351890539662314,-1.4535725885251405,-0.3529372745715429,-1.7146597325857953
False,,130000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,929,tt0120685,en,Godzilla,"When a freighter is viciously attacked in the Pacific Ocean, a team of experts -- including biologist Niko Tatopoulos and scientists Elsie Chapman and Mendel Craven -- concludes that an oversized reptile is the culprit. Before long, the giant lizard is loose in Manhattan, destroying everything within its reach. The team chases the monster to Madison Square Garden, where a brutal battle ensues.",11.295121,/5axr56XqJH2xqkzI4j5sjzgV1Hu.jpg,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Centropolis Film Productions', 'id': 620}, {'name': 'Toho Company', 'id': 882}, {'name': 'Independent Pictures (II)', 'id': 2833}, {'name': 'Fried Films', 'id': 11343}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-05-20,379014294.0,139.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Size does matter.,Godzilla,False,5.3,1075.0,1998-05-20,1998.0,5.0,1882,-1.0237958906840112,1.850261656112716,-0.8,-3.387621448761836,0.4103759675100762,-0.5114676675573898,-1.5683143573637925
False,,30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,9452,tt0118798,en,Bulworth,A suicidally disillusioned liberal politician puts a contract out on himself and takes the opportunity to be bluntly honest with his voters by affecting the rhythms and speech of hip-hop music and culture.,3.3853419999999996,/lW9B8JXVRPqJVGSpHEzCJp9n3oZ.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-05-15,29202884.0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Brace yourself. This politician is about to tell the truth!,Bulworth,False,6.3,66.0,1998-05-15,1998.0,5.0,1883,-0.3914928486235925,-1.5326340225699837,0.0,0.48558968442398454,1.9840424168381248,1.4587310750505826,-1.849858889793247
False,,18500000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,1878,tt0120669,en,Fear and Loathing in Las Vegas,"The hallucinogenic misadventures of sportswriter Raoul Duke and his Samoan lawyer, Dr. Gonzo, on a three-day romp from Los Angeles to Las Vegas. Motoring across the Mojave Desert on the way to Sin City, Duke and his purple haze passenger ingest a cornucopia of drugs ranging from acid to ether.",9.220346000000001,/u9ffgobMADj6GCafeImbov566j9.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Summit Entertainment', 'id': 491}, {'name': 'Rhino Films', 'id': 1591}, {'name': 'Fear and Loathing LLC', 'id': 53460}, {'name': 'Shark Productions', 'id': 53461}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-05-22,10680275.0,118.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Buy the ticket, take the ride.",Fear and Loathing in Las Vegas,False,7.2,1321.0,1998-05-22,1998.0,5.0,1884,-2.272350860015155,-2.2930630031752424,0.03856598723983087,0.41789913491672537,4.562728103528848,-2.1588034162292726,-1.7239268530055492
False,,5000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,9844,tt0120777,en,The Opposite of Sex,"A 16-year-old girl visits her gay half-brother and ends up seducing his boyfriend, thus wreaking havoc on all of their lives.",14.734622,/c6RVvQXvpMxQTJD6nsUhliWxqcO.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-05-22,5879254.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"You'll laugh, you'll cry, you'll be offended",The Opposite of Sex,False,5.9,56.0,1998-05-22,1998.0,5.0,1885,-0.19285646243327412,-1.5872572911438783,-0.004705338490616301,1.0797597438694955,2.2946241674635077,0.5811519417247357,-1.9089545983607068
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,9715,tt0119313,en,Hope Floats,"Birdee Pruitt has been humiliated on live television by her best friend, Connie, who's been sleeping with Birdee's husband, Bill. Birdee tries starting over with her daughter, Bernice, by returning to her small Texas hometown, but she's faced with petty old acquaintances who are thrilled to see Birdee unhappy -- except for her friend Justin. As he helps Birdee get back on her feet, love begins to blossom.",6.54478,/6PRFM09xjGSWpXObW87CT5JELGJ.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Fortis Films', 'id': 4258}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-05-29,0.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"When life fell apart, love fell into place.",Hope Floats,False,5.8,82.0,1998-05-29,1998.0,5.0,1888,-0.09713188948204828,2.111708549498145,-0.4000000000000001,-1.7738904148079644,-1.7524893174106768,2.178599718305866,-1.8368427628910102
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,26610,tt0119375,no,Insomnia,"Detectives Jonas and Erik are called to the midnight sun country of northern Norway to investigate a recent homicide, but their plan to arrest the killer goes awry, and Jonas mistakenly shoots Erik. The suspect escapes, and a frightened Jonas pins Erik's death on the fugitive. Jonas continues to pursue the killer as he seeks to protect himself; however, his mounting guilt and the omnipresent sun plague him with an insomnia that affects his sanity.",3.722295,/uaOkGJ316qdJEMX8AQRjnpzL0P9.jpg,"[{'name': 'Norsk Film', 'id': 12984}, {'name': 'Nordic Screen Production AS', 'id': 16550}, {'name': 'Norsk Filminstitutt', 'id': 16551}]","[{'iso_3166_1': 'NO', 'name': 'Norway'}]",1997-03-14,0.0,96.0,"[{'iso_639_1': 'no', 'name': 'Norsk'}, {'iso_639_1': 'sv', 'name': 'svenska'}]",Released,No peace for the wicked,Insomnia,False,6.6,55.0,1997-03-14,1997.0,3.0,1889,0.27934735949373846,-1.5419551286432462,-0.021566825827468578,1.1006919270490447,1.5647383502717191,0.18590359569203008,-1.6432145552914021
